125,刚果王国的大门,刚果王国的门户,-7
132,权威的象徵,权威的象征,-7
138,多汞族的神话,多贡族的神话,-7
140,河口附近的渔场,入海口附近的渔场,-7
143,维京海盗的王国,维京海盗的国度,-7
145,调查北欧的毒蛇,调查北欧地区的毒蛇,-7
155,阿契美尼德王朝的最後,阿契美尼德王朝的覆灭,-7
165, 带来死亡的神,死神,-7
173,法老的装饰品,法老的首饰,-7
186,太阳神的马车,太阳神马车,-7
188,蓝色野兽的调查,青色野兽的调查,-7
200,古代民族的武具,古代民族的武器,-7
215,西罗马帝国的复活,西罗马帝国的复兴,-7
241,印度东边的海湾,印度以东的海湾,-7
260,圣花,圣洁的花,-7
263,启示录中提到的大河,《启示录》上记载的大河,-7
296,伊斯兰的王制,伊斯兰的帝制,-7
298,黄金满缀的民族,黄金遍地的民族,-7
305,黑色美味的鸟,黑色味美的鸟,-7
314,信仰的象徵,信仰的象征,-7
346,军神对军神,战神对战神,-7
353,沉没船只的地图,沉没船只的航线图,-7
354,沉没船只的地图,沉没船只的航线图,-7
355,沉没船只的地图,沉没船只的航线图,-7
356,沉没船只的地图,沉没船只的航线图,-7
357,沉没船只的地图,沉没船只的航线图,-7
358,沉没船只的地图,沉没船只的航线图,-7
359,沉没船只的地图,沉没船只的航线图,-7
360,沉没船只的地图,沉没船只的航线图,-7
361,沉没船只的地图,沉没船只的航线图,-7
362,沉没船只的地图,沉没船只的航线图,-7
363,沉没船只的地图,沉没船只的航线图,-7
364,沉没船只的地图,沉没船只的航线图,-7
476,玛雅的掌管气象之神,玛雅掌管气象之神,-7
477,最美丽的海,最美的大海,-7
479,阿兹特克文化神,阿兹特克的文化神,-7
483,优良港口的产地,良港的产地,-7
496,萎缩的身体,缩小的身体,-7
497,帕连奎的女王,帕伦克的女王,-7
502,坚硬的乌龟,坚硬的龟,-7
507,漂浮於大海上的孤岛,海上孤岛,-7
510,失去的右手臂,失去的右臂,-7
527,横渡群岛的航路,横渡群岛的航线,-7
547,通往东方国家的窄路,通往东方国家的狭路,-7
548,东西交易的要冲,东西贸易的要地,-7
549,平静之海,和平之海,-7
553,大湿地带,巨大湿地,-7
558,大海乐园,海底乐园,-7
568,生富的小岛,富饶的小岛,-7
575,暗夜的大骚动,黑夜的大骚动,-7
610,栖息於东南大陆的鳄鱼,栖息于东南大陆的鳄鱼,-7
615,有袋捕食者,有袋的捕食者,-7
633,巴比伦囚掳,巴比伦的囚徒,-7
643,不怕人的生物,不惧怕人类的生物,-7
692,未开垦土地的奇妙事物,未开垦土地的奇特妙事物,-7
708,耸立於安地斯之都,耸立于安地斯之都,-7
709,黄金之筏,黄金之筏 ,-7
712,模仿神只的黄金,模仿神祗的黄金,-7
774,罕见的医学书籍,罕见的医学书,-7
801,遥远的夏威基,遥远的哈瓦基,-7
804,王城的过去,王城之过去,-7
36,阿斯马代的宝玉,阿斯摩代的宝玉,-6
56,埋没的罗马遗迹,被掩埋的罗马遗迹,-6
62,祭祀宙斯的祭典,献给宙斯的祭典,-6
81,汉堡的工人歌星,汉堡的巨匠歌手,-6
96,冰冻的海洋,冰冻之海,-6
118,成为圣者的国王,成为圣人的国王,-6
124,波罗的海的海湾调查,波罗的海湾的调查,-6
141,迈向大帝国之路,通往大帝国之路,-6
150,和蔼的皇帝,稳重的皇帝,-6
151,在赤道上开的花,在赤道下盛开的鲜花,-6
158,戴冠的鸟,戴帽子的鸟,-6
176,潜伏在河中的巨大生物,潜在水里的巨大生物,-6
181,古代波斯的大宫殿,古波斯的大型宫殿,-6
182,领口的颜色,颈毛的颜色,-6
184,英杰的王妃,英杰的皇妃,-6
192,绿色龙,绿色飞龙,-6
193,生者之街,生者之城,-6
195,祭司王约翰国,祭司王约翰之国,-6
202,豪华衣服的来历,豪华服饰的来历,-6
203,建设巴格达的人物,建设巴格达的人,-6
205,深红色的猎人,绯红色的猎手,-6
224,蕴育古文明的河川,哺育古代文明的河,-6
226,实际存在的世外桃源,存在过的世外桃园,-6
240,如马般的鸟,像马一样的鸟,-6
247,森林和水的王国,森林与水的国度,-6
249,继承人之争,王位之争,-6
261,阿契美尼德王朝的黄金时代,阿契美尼德王朝的黄金期,-6
266,献给湿婆的神庙,献给湿婆的寺院,-6
287,船只般大的巨大鱼,船只般大的巨型大鱼,-6
289,森林的合唱团,森林中的合唱,-6
323,创造奇蹟的蜥蜴,奇妙的蜥蜴,-6
327,只出现在夜晚的美人,月下美人,-6
328,传说之王,传说中的国王,-6
330,难以置信的速度,极速,-6
348,达文西=密码,达·芬奇的密码,-6
464,北极光的雨滴,极光的雨滴,-6
465,魔海域,恶魔海域,-6
467,金色的补食者,金色捕食者,-6
473,缠着不放,缠住不放,-6
480,白心,白色的心,-6
484,位於河口的岛 ,河口处的岛屿,-6
487,库尔特斯带在身边的姑娘,科尔特斯带在身边的姑娘,-6
488,死者做的梦,死者的梦,-6
492,即将沉没的大地,即将陷落的大地,-6
500,瓶装的回忆,装瓶的回忆,-6
506,阿兹特克的丰穰神,阿兹特克的丰饶之神,-6
516,拿着长矛的虫,拿着枪的虫子,-6
531,海中的彩虹,海中彩虹,-6
536,飞龙的子孙 ,飞龙的子孙,-6
539,释迦乘坐的动物,释迦牟尼乘坐的动物,-6
541,调查马六甲东边的陆地,调查马六甲东边的大陆,-6
585,伟大的王墓,伟大国王的墓,-6
597,将回忆藏於心中,将回忆藏在心中,-6
599,选定第二补给港候补地,选定第二补给候选港,-6
616,被称为恶魔的生物,名为恶魔的生物,-6
636,尽头的灯火,尽头处的火焰,-6
638,思念的终点,思想的终点,-6
647,大陆西北岸的基本调查,大陆西北岸的基础调查,-6
666,居住在新几内亚的人们,居住于新几内亚的人们,-6
673,吃竹者,食竹者,-6
695,神只降临之湖,神降临之湖,-6
703,珍奇的笛子,珍贵的笛子,-6
707,秘境的都城,秘境之都,-6
716,似骆驼的动物,形似骆驼的动物,-6
717,古代美索不达米亚的遗物,古代美索不达米亚的遗迹,-6
753,秘密菜单的秘诀,秘密菜单的秘诀 ,-6
772,历史典籍中之生涯,历史典籍中的一生,-6
775,巨大的玛蚁,巨大的蚂蚁,-6
782,诱惑的甜香气,诱人的甜蜜香气,-6
785,位於城市深处之物,城市深处之物,-6
791,装饰头发的花,戴在头上的花,-6
25,伊比利半岛的西南端,伊比利亚半岛的西南端,-5
27,冒充贵族的男子,冒充王族的男子,-5
29,神学的研究,神学研究,-5
43,古文明的传说,古代文明的传说,-5
45,暴君尼禄像,暴君尼禄的像,-5
50,成列的巨石,排列有序的巨石,-5
53,划时代的绘画技术,划时代的绘画技巧,-5
86,丧失的冥府之神,丢失的冥府之神,-5
87,战神像,军神像,-5
106,苏丹的存在,叫做苏丹的人,-5
110,非洲的绿森林,非洲的森林,-5
111,医生的誓言,医师的誓言,-5
113,华丽的骑士,美丽的骑士,-5
116,古巴附近的岛屿,古巴近旁的岛,-5
121,热带的巨大鱼类,热带的大型鱼类,-5
122,长满黑毛的生物,黑色体毛的生物,-5
134,黑森林之岛,黑森林的岛,-5
136,加冕石,加冕之石,-5
156,希腊的竞技雕像,希腊的竞技像,-5
157,不见踪影的法老,隐身的法老,-5
162,传说的结果,传说的结局,-5
169,怪蛙,奇妙的青蛙,-5
177,繁荣的证明,繁荣的证据,-5
183,伊斯兰文化的工艺品,伊斯兰文明的工艺品,-5
187,凯萨和克利奥帕特拉,凯撒与克莉奥佩特拉,-5
209,神魔枪的诅咒,魔枪的诅咒,-5
216,飞行在空中的生物,空中飞行的生物,-5
225,广阔的海原,无垠的大海,-5
227,世界七大奇观之主,七大奇迹的主人,-5
231,墨托尔的调查,调查墨卡托,-5
235,天国般的无人岛,天堂般的无人岛,-5
236,地上乐园,地上的伊甸园,-5
242,海盗的温床,海盗聚集之地,-5
250,克利奥帕特拉的化妆,克莉奥佩特拉的化妆,-5
267,太阳神之枪,太阳神的枪,-5
282,大海原的正中央,大洋的中央,-5
294,南国的不可思议的花,南国不可思议的花,-5
299,有害的猛兽,为害一方的猛兽,-5
304,具有社交能力的画家,社交画家,-5
307,谜样的文书,谜一样的文章,-5
309,米开朗基罗的绘画,米开朗基罗的画,-5
317,长着蓝羽毛的花,长着蓝色翅膀的花,-5
325,归天神,返回天上的神,-5
345,哲学家与坏老婆,哲学家与悍妇,-5
414,秘境的地图,秘境地图,-5
418,寺院的地图残片,寺院地图残片,-5
468,做为礼物,礼物,-5
474,降临於暗夜中的身影,暗夜中降临的身影,-5
481,通道,埃尔帕索,-5
485,争夺优势王者,争夺霸主地位,-5
493,快腿凶猛动物雕像,迅捷而凶猛的动物雕像,-5
504,更进一步调查泽巴尔德岛,进一步调查塞巴尔德群岛,-5
514,活石鱼,活着的石头鱼,-5
520,漂流而来的载货,漂流的货物,-5
533,潜藏着怪奇的河川,潜藏着奇怪的河流,-5
563,阿閦如来像,不动如来像,-5
567,不成对,不般配的一对,-5
569,栖息於岛上的猴子,栖息岛上的猴子,-5
581,森林的恶魔,森林恶魔,-5
584,永不凋谢的花,永不凋零的花,-5
593,位於初始之神,创始之神,-5
598,二张脸,两张面孔,-5
600,又长又白的云,绵绵的白云,-5
640,栖息於东南大陆上的大型生物,栖息在东南部大陆的大型生物,-5
642,是否有珍奇的鸟类呢,是否有珍稀的鸟类？,-5
644,斐济群岛的近海调查,调查斐济群岛的近海,-5
646,奇岩岛,奇特岩石的岛屿,-5
676,栖息於森林中的飞龙,栖息在森林中的飞龙,-5
687,停止时光的花,凝固时光的花朵,-5
696,凶兆的传达者,凶兆的传播者,-5
731,鸟类聚集之处,鸟类聚集的场所,-5
732,守护英格兰王国之宝石,守护英格兰王国的宝石,-5
758,颜色出奇的青蛙,颜色奇怪的青蛙,-5
761,毒蜘蛛的迷惑,毒蜘蛛的诱惑,-5
776,田地女神窃盗事件,大地女神窃盗事件,-5
780,当地调度的劝告,当地筹集的忠告,-5
783,太平之尽头,太平的尽头,-5
786,被雕刻的历史,镌刻的历史,-5
787,栖息於海中的蜥蝪,生活在海中的蜥蜴,-5
789,於仙人掌之下,在仙人掌的下面,-5
792,流传的陪葬品,沿用至今的陪葬品,-5
797,不同的壁画的意义,不同壁画的意义,-5
799,至王室之墓的线索,通往王室陵墓的线索,-5
834,贵族帽的地图,贵族帽子的地图,-5
878,女神的宫殿,女神的神殿,-5
39,太阳神像,太阳神之像,-4
51,古罗马皇帝的雕刻,古罗马皇帝的浮雕,-4
54,古埃及避邪的方法,古埃及的避邪物,-4
67,维京的资料,维京海盗的资料,-4
79,休达面具的传闻,休达假面具的传说,-4
83,毁灭西罗马的人,灭了西罗马的人,-4
85,埃及的天神,埃及的天空之神,-4
88,冥府之王,冥王,-4
89,古希腊的历史书,古希腊的历史典籍,-4
91,有没有大家都能钓鱼的浅滩,有没有适于垂钓的浅滩,-4
92,酒神之馆,酒神馆,-4
98,调查蓝蜻蜓,关于蓝蜻蜓的调查,-4
105,克利奥帕特拉的儿子,克莉奥佩特拉的儿子,-4
123,昆虫图监,昆虫图鉴,-4
135,碧蓝大海中的青龟,蓝色海洋中的青龟,-4
144,暖海中的大乌龟,温暖大海中的大海龟,-4
153,达文西最初的大作,达·芬奇最初的巨作,-4
171,未来的情景,未来的样子,-4
178,名君的纪录,着名君主的纪录,-4
189,会使用道具的鸟,使用道具的鸟,-4
207,圣人和野兽的青铜像,圣徒与野兽的青铜像,-4
234,决不放过猎物的毒蛇,无法摆脱的毒蛇,-4
244,黑白猴,黑白相间的猴子,-4
253,伍道卡陶祭官的圣典,伍道嘎陶利祭官的圣典,-4
265,祭祀太阳神的神庙,供奉太阳神的寺院,-4
274,拉斯帕尔马斯的光之剑,拉斯帕尔玛斯的光之剑 ,-4
286,异常的飞龙骨,异常的飞龙骨架,-4
301,搜索非洲象,非洲象的搜索,-4
311,画商所做的画,画商画的画,-4
312,古代英雄的巨像,古代英雄的巨型雕像,-4
315,国王和大象,国王与象,-4
316,人鱼的真面目,人鱼的真相,-4
319,禁断的草莓,被严厉禁止的草莓,-4
321,仅栖息在非洲的小鸟,只有非洲才有的小鸟,-4
329,非洲的巫医,非洲的巫师,-4
332,水上奔驰的蜥蜴,在水上行走的蜥蜴,-4
337,达文西的真迹,达·芬奇的真迹,-4
341,少女房间的守护者,女神房间的守护者,-4
351,来自谜样人物的挑战书,激战的结局,-4
409,古代货币的地图,古代货币地图,-4
415,坟墓的地图,墓地地图,-4
417,印度古文献的地图,印度古文书的地图,-4
448,印度的动物地图,印度的动物的地图,-4
472,接近暴风雨的地方,接近暴风的地方,-4
482,因鸟嘴而起争执,因鸟喙而起的争吵,-4
494,绿色小石,绿色的小石头,-4
495,活供品之像,活祭之像,-4
498,红海龟的地图,红乌龟的地图,-4
528,前往列岛的更东边,目标列岛以东,-4
529,组合於壁中的女神,墙壁中的女神,-4
530,吴哥王朝的末期,吴哥王朝的终结,-4
546,长手动物的地图,长臂动物的地图,-4
560,冒险家的名誉,探险家的名誉,-4
564,活生生的传说,活着的传说,-4
578,中美洲的容器地图,中美洲的容器的地图,-4
580,横断太平洋航线计画,横穿太平洋航线计划,-4
583,塔寺并排的大地,塔寺林立的土地,-4
604,用双脚疾走的蜥蜴,双脚奔跑的蜥蜴,-4
606,最强的鼬鼠,最强的鼹鼠,-4
611,在母亲的背上,在父母的背上,-4
612,为了借睡铺,借地而眠,-4
645,实际存在的乐园,人间仙境,-4
659,调查新几内亚岛东方海域,调查新几内亚岛以东海域,-4
675,漂亮的海螺,美丽的海螺,-4
690,荣华盛衰的窄海,荣华盛衰的狭窄海域,-4
697,凛凛目光的鸟,目光凛凛的鸟,-4
702,游客再次造访之树,旅客再次造访之树,-4
705,堵塞大海的锁链,阻断大海的锁链,-4
710,栖息於地里的鸟,栖息在地下的鸟,-4
718,似粟色羊驼的动物,似栗色羊驼的动物,-4
719,追求圣约翰首级的姑娘,索要约翰首级的姑娘,-4
742,金工艺品的地图,金制工艺品的地图,-4
745,优雅飞舞的巨大鸟,优雅起舞的巨鸟,-4
746,维梅尔的不断尝试,弗美尔的不断尝试,-4
751,谜样的山,充满谜团的山,-4
755,她所凝视的山,她凝视的山峰,-4
756,化蓝妆的鸟,蓝色妆容的鸟,-4
759,七彩虹神鸟,彩虹神鸟,-4
763,描绘的理想,描绘出的理想,-4
770,联系的好奇心,连串的好奇心,-4
779,饲主的担心,饲养者的担忧,-4
794,小岛与山,小岛和山,-4
889,具讹传之湖 ,有前科的湖泊,-4
16,威尼斯教会的天棚画,威尼斯教会的天棚贴画,-3
32,神魔枪入手,魔枪在我手,-3
37,巴力的宝石,巴尔的宝玉,-3
55,以希腊神话为题材的绘画,以希腊神话为题材的画,-3
71,阅读德语圣经的外篆书,读德语圣经的外典,-3
93,名将军的指挥,名将的令箭,-3
114,献给美之女神的城市,献给美貌女神的城市,-3
119,满载宝物的要塞,宝物的要塞,-3
126,几内亚湾的岛,几内亚湾的岛屿,-3
127,变成绿海的岛,绿色的海岛,-3
147,复活的圣典,重生的圣典,-3
148,伊儿汗国的宝藏,伊尔·汗国的财宝,-3
152,尊严者,不可冒犯的人,-3
154,日渐损坏的名画,日渐毁坏的名画,-3
159,黄色美丽圆花,美丽的黄色圆花,-3
170,罗摩和西塔的故事,罗摩与希特的故事,-3
198,亚历山大战役,亚历山大之战,-3
199,神秘的古代民族,古代民族之谜,-3
210,诞生自大海的女神,大海诞生的女神,-3
211,披纱的夫人肖像,披纱的女子肖像,-3
220,佛教的开山始祖,佛教的创始人,-3
221,乌尔的繁华,乌尔的荣华,-3
232,法老的巨大雕像,法老的巨大塑像,-3
237,飞龙之牙,飞龙的牙齿,-3
248,珊瑚的海洋,珊瑚之海,-3
251,古人的生活,古代人的生活,-3
252,布拉夫曼祭官的圣典,梵祭官的圣典,-3
255,美人鱼之泪,美人鱼的眼泪,-3
262,在密林中默默绽放的花,在密林中悄悄绽放的花朵,-3
268,丹努的故乡,达努神族的故乡,-3
276,达文西的祭坛画,达·芬奇的祭坛画,-3
283,最高位的女神,最具权威的女神,-3
291,既是王族画家也是画家之王,王室的画家，画家之王,-3
302,栩栩如生的雕像,栩栩如生的人造品,-3
303,古印度的「法」,古印度的法,-3
322,如人般行走的飞龙,象人一样行走的飞龙,-3
324,攸关霸权的大战,关乎霸权的大战,-3
333,探求美索布达米亚文明,探索美索不达米亚文明,-3
342,是艺术还是异端呢?,是艺术还是异端,-3
343,追求黄颜色,追求黄色,-3
350,圣剑,王者之剑,-3
352,不败之剑,虹霓剑,-3
419,大鹿的地图,大型鹿的地图,-3
420,小型食肉兽的地图,小型食肉野兽的地图,-3
427,尾鼠的地图,无尾老鼠的地图,-3
432,野生羊的地图,野生绵羊的地图,-3
434,野生猪的地图,野猪的地图,-3
437,小型食肉兽的地图,小型食肉野兽的地图,-3
442,拥有奇异花纹的动物的地图,拥有奇特花纹的动物的地图,-3
445,大贝壳的地图,大贝类的地图,-3
459,调查扁平的生物,对扁平生物的调查,-3
466,阿兹特克战士的战斗法,阿兹特克战士的战斗方法,-3
521,有角昆虫的地图,有角虫子的地图,-3
526,中美洲酒杯的地图,中美洲的酒杯的地图,-3
543,怪蜥蜴的地图,奇异蜥蜴的地图,-3
557,传承大志之众,继承志向的人们,-3
565,能感受到爱的花,感受到爱的花朵,-3
570,印度教的支流,印度教的分支,-3
572,小花的地图 ,小花的地图,-3
607,找寻夏威基,寻找哈瓦基,-3
608,一团毛,毛团,-3
613,剧毒的蛇的地图,剧毒猛蛇的地图,-3
618,传国的名着,传世的名着,-3
657,工匠爱好的装饰品,工匠喜好的装饰品,-3
668,丧失精灵,精灵丢失,-3
678,像老鼠的动物地图,酷似老鼠的动物地图,-3
699,似牛的生物,象牛的生物,-3
713,某巫女的故事,某个巫女的故事,-3
766,「敲」弦,需要敲击的琴弦,-3
771,迫人的音色,魄力十足的音色,-3
800,轻快地行动的螃蟹,动作轻快的螃蟹,-3
877,洛伦索的收集品,罗棱佐的收集品,-3
10,旧约圣经的研究,旧约圣经研究,-2
47,民众的十字军,民众组成的十字军,-2
58,磨削宝石所制成的器皿,用宝石磨制的器皿,-2
59,风靡一时的宗教画,曾经流行的宗教画,-2
74,阿布˙辛拜勒的壁画,阿布·辛拜勒的壁画,-2
77,克利特亚斯,哲学论,-2
80,勇者格奥尔格,勇士格奥尔格,-2
82,嗜血的暴君,嗜血暴君,-2
95,清纯的画,风格清新的画,-2
99,另一幅巴别塔,另一幅通天塔,-2
100,巴别塔的绘画,通天塔的绘画,-2
104,调查野牛,调查野生原牛,-2
112,链金术士的委托,炼金术士的委托,-2
129,勇者西古尔德,勇士西古尔德,-2
130,公主的眼泪,王女的眼泪,-2
142,入水能游的飞龙,会游泳的飞龙,-2
149,如针山般的动物,仿佛身上插满针的动物,-2
172,圣乔治剑,圣乔治之剑,-2
175,追悼悲剧,悲剧的追悼,-2
180,双脚站立的猫,用两只脚站起来的猫,-2
190,拉达梅斯和阿伊达的墓碑,拉达麦斯和阿伊达的墓碑,-2
206,复活的耶稣雕刻,耶稣复活之雕刻,-2
208,老年圣女,年老的圣女,-2
222,古代交易道路的证据,古代交易路线的证明,-2
228,雅各之石,雅各石,-2
238,精灵之舞,精灵的舞蹈,-2
245,「大川」之名的河川,名为巨大河流的河,-2
246,通往加勒比的据点,前往加勒比的第一站,-2
270,圣剑之湖,圣剑湖,-2
271,复仇的结果,复仇的结局,-2
275,亚瓦隆,阿瓦隆,-2
278,居住在圣河的人,居住在圣河流域的人,-2
284,绝不能看的地方,不准看,-2
400,喀尔特遗物的地图,凯尔特遗物地图,-2
421,可以采到珊瑚的海域图,可以采到珊瑚的海域的地图,-2
422,古怪动物的地图,怪兽的地图,-2
424,有瘤的动物的地图,癞皮动物的地图,-2
425,色彩鲜艳的贝壳的地图,艳丽的贝壳的地图,-2
426,色彩鲜艳的鱼的地图,彩色鱼的地图,-2
430,美丽的树的地图,美丽树木的地图,-2
431,美丽的树的地图,美丽树木的地图,-2
435,结果的树的地图,果树的地图,-2
443,有毒贝壳的地图,毒贝的地图,-2
446,擅长跳跃的老鼠的地图,会跳的老鼠的地图,-2
447,外型古怪的鱼的地图,恐怖的鱼的地图,-2
461,梦想之旅相当遥远,延续梦想的旅途很漫长,-2
463,尽快调查,调查要尽快,-2
486,征服者．库尔特斯,西班牙征服者科尔特斯,-2
499,如工艺般的花之地图,如工艺品般的花的地图,-2
503,泽巴尔德岛周边的生物,塞巴尔德群岛附近的生物,-2
509,重现特洛伊战争,苏醒的特洛伊战争,-2
512,长颈动物的地图,长脖子动物的地图,-2
515,长足昆虫的地图,长脚虫子的地图,-2
518,野生动物的分布图,野生动物生活区域图,-2
524,中南美盆的地图,中美洲的盆的地图,-2
525,拥有奇异花纹的动物地图,拥有奇异花纹的蝴蝶的地图,-2
534,贝加蒙的遗物,帕加马的遗物,-2
544,类似牛的动物地图,类似牛的动物的地图,-2
545,像箱子的鱼类地图,像箱子的鱼的地图,-2
571,马尼拉南边的巨岛,马尼拉南方的巨大岛屿,-2
579,最後一幕的前奏,最后一幕的前奏,-2
619,来自东国的僧侣,来自东方国家的僧侣,-2
624,沉睡於海底的灵魂,沉睡于海底的灵魂,-2
628,最後的信,最后的信,-2
631,来自欧洲的委托,从欧洲发来的委托,-2
635,与众不同的大鼓的地图,奇特大鼓的地图,-2
637,守护未来之力,守护未来的力量,-2
649,长颈动物的地图,长脖子动物的地图,-2
665,不现身的生物,不现真身的生物,-2
677,像松鼠的动物地图,酷似松鼠的动物地图,-2
679,怪鸟再现,又见怪鸟,-2
686,祭礼用台座的地图,祭祀用台座的地图,-2
700,解思的宝石,抚慰人心的宝石,-2
701,开於风之大地的花,盛开在风之大地的花朵,-2
714,很长很长的鸟嘴,长长的喙,-2
715,猿神之使者,猴子的神的使者,-2
722,高原百花的地图,高原白花的地图,-2
729,具鸟名之花,拥有鸟名的花,-2
749,冒险的足迹,探险的足迹,-2
750,寻找商船的载货吧,寻找商船的载货,-2
752,预先调查历史,历史的事先调查,-2
760,贵族之任性,任性的贵族,-2
764,所描绘的使徒,画中的使徒,-2
777,传说之未来,传说的未来,-2
781,堆石之都,石头堆砌的城市,-2
822,一击!,一击！,-2
7,长有角的动物,长角的动物,-1
11,马拉加的历史故事,马拉加的故事,-1
12,谜的无名画家,神秘的无名画家,-1
17,阿维农的谣言,阿维尼翁的谣言,-1
21,十二张连环挂毯,十二张连作的挂毯,-1
24,某位千金的戒指,某位小姐的戒指,-1
34,光之长笛,闪光的长笛,-1
42,希腊神话的起源,希腊神话的形成,-1
44,调查巴利阿里群岛西部,巴利阿里群岛西部的调查,-1
63,象的模样,象的姿态,-1
64,库夫林的神魔枪,库夫林的枪,-1
66,置之死地而後生,置之死地而后生,-1
84,希腊火,希腊之火,-1
97,细腻的人物画,细致入微的人物肖像,-1
101,调查黑貂的栖息地,调查黑貂的生存状况,-1
107,会看星象的名医,懂星象的名医,-1
108,拉斯帕尔马斯的城市情报,拉斯帕尔玛斯的城市情报,-1
109,威尼斯的医生,威尼斯医生,-1
128,亚特兰提斯的宝藏,亚特兰提斯的财宝,-1
133,剑所沉睡的神殿,沉睡着宝剑的神殿,-1
160,将军、敌国女士和公主,将军、敌国姑娘和公主,-1
161,百年的睡眠,沉睡百年,-1
185,被烧尽的遗迹,被大火烧成灰烬的遗迹,-1
191,大型石制房屋,大石屋,-1
201,大帝的追忆,追忆大帝,-1
213,橡木的贤者,橡树贤者,-1
229,屠龙战士,屠龙,-1
256,悍妻鬼母,既是恶妻又为鬼母,-1
257,筹措旗鱼,调度旗鱼,-1
280,丹努的宝物,达努神族的珍宝,-1
288,破坏神的雕像,破坏神雕像,-1
290,印度的最高位神,印度的最高神,-1
344,星星寄宿的场所,占星的结果,-1
347,坚信者的纪录,信徒们的记录,-1
367,古代衣服的地图,古代衣服地图,-1
370,古代货币的地图,古代货币地图,-1
373,古代道具的地图,古代道具地图,-1
377,古代坟墓的地图,古代坟墓地图,-1
378,古代坟墓的地图,古代坟墓地图,-1
379,古代坟墓的地图,古代坟墓地图,-1
380,古代坟墓的地图,古代坟墓地图,-1
386,古代青铜器的地图,古代青铜器地图,-1
395,古代金制工艺品的地图,古代金制工艺品地图,-1
398,古代银制工艺品的地图,古代银制工艺品地图,-1
403,古代铁器的地图,古代铁器地图,-1
404,古希腊支枪的地图,古希腊之枪的地图,-1
406,古代印度印章的地图,古印度印章的地图,-1
433,野生羊的地图,野生绵羊的地图,-1
436,擅长挖洞动物的地图,挖掘类动物的地图,-1
450,虫的分布图,昆虫生活区域图,-1
451,擅长挖洞动物的地图,挖掘类动物的地图,-1
458,教会祭器的地图,教会祭祀器皿的地图,-1
462,未竟的心愿何去何踪,未尽的心愿将会如何,-1
501,送给你的歌词,赠与你的歌词,-1
508,斗牛风潮低迷,斗牛风潮低迷 ,-1
517,擅长跳跃的老鼠的地图,会跳的老鼠的地图,-1
519,奇妙的成块地图,奇异东西的地图,-1
523,中美洲祭器的地图,中美洲祭祀器皿的地图,-1
555,令人难以理解的模样,迷一般的花纹,-1
576,来吧!异教徒的救世主呀,来吧！异教徒的救世主呀,-1
577,死亡舞蹈,死亡之舞,-1
590,红色的鸟的地图,红色鸟类的地图,-1
617,古代神只的复活,古代神明的复活,-1
625,日新月异进步的技术,日新月异的技术,-1
626,沈船-圣玛利亚号,圣玛利亚号,-1
632,神雷所带来之物,神雷带来的东西,-1
650,沉船-杏号,杏号,-1
654,神吗怪物吗,是神还是怪,-1
655,沙漠另一侧的圣地,沙漠另一端的圣地,-1
663,沉船-苏伦号,苏伦号,-1
664,外形奇特的植物地图,奇形植物的地图,-1
667,各有自豪,各自的荣耀,-1
681,是梦是真,是梦境还是现实,-1
685,祭礼用土器的地图,祭祀用土器的地图,-1
711,仪式，护身符等,仪式、护身符等,-1
